,Default,purpose,dti_n,home_ownership,revenue,loan_amnt,addr_state,fico_n
375927,1,debt_consolidation,20.13,OWN,40000.0,10800,FL,672.0
375928,0,debt_consolidation,35.47,MORTGAGE,33200.0,10000,OH,717.0
375929,0,debt_consolidation,15.59,RENT,55500.0,10300,TX,677.0
375930,0,major_purchase,0.91,MORTGAGE,220000.0,40000,TX,832.0
375931,0,major_purchase,9.67,MORTGAGE,87000.0,15000,LA,717.0
375932,0,home_improvement,7.55,MORTGAGE,51000.0,5000,AZ,792.0
375933,0,debt_consolidation,27.36,RENT,30000.0,1000,NY,717.0
375934,0,other,25.48,OWN,35000.0,8000,AZ,717.0
375935,0,debt_consolidation,36.71,RENT,60000.0,6000,IL,667.0
375936,1,credit_card,18.79,MORTGAGE,55000.0,4225,OH,667.0
375937,1,debt_consolidation,15.48,MORTGAGE,60000.0,28000,NC,697.0
375938,0,debt_consolidation,14.61,OWN,40500.0,12000,TX,817.0
375939,0,debt_consolidation,24.33,MORTGAGE,38000.0,15000,MO,682.0
375940,1,debt_consolidation,16.19,RENT,35000.0,6000,CA,687.0
375941,1,debt_consolidation,22.68,RENT,175000.0,15000,TX,682.0
375942,1,medical,4.37,RENT,151000.0,16000,MA,677.0
375943,0,major_purchase,4.47,MORTGAGE,90000.0,8000,CA,837.0
375944,0,credit_card,8.66,OWN,160000.0,30000,AL,762.0
375945,0,debt_consolidation,14.5,MORTGAGE,95200.0,28000,VA,692.0
375946,1,other,33.45,RENT,16500.0,2700,FL,722.0
375947,1,debt_consolidation,26.29,MORTGAGE,84000.0,30000,MO,722.0
375948,0,credit_card,35.34,MORTGAGE,60000.0,16000,MS,702.0
375949,0,home_improvement,2.36,MORTGAGE,95000.0,15000,CO,687.0
375950,0,credit_card,17.48,RENT,55000.0,15000,MA,757.0
375951,0,credit_card,7.18,RENT,65000.0,3200,NY,702.0
375952,0,debt_consolidation,14.59,RENT,26000.0,1500,FL,747.0
375953,1,small_business,22.97,MORTGAGE,150000.0,14400,OK,687.0
375954,0,debt_consolidation,3.76,RENT,23000.0,2000,NE,752.0
375955,1,major_purchase,13.35,MORTGAGE,90000.0,20000,GA,707.0
375956,0,debt_consolidation,17.92,RENT,35500.0,6000,TX,697.0
375957,1,other,25.29,RENT,55000.0,10000,NE,712.0
375958,0,other,24.22,MORTGAGE,115000.0,6000,OR,762.0
375959,1,debt_consolidation,16.2,RENT,125000.0,25000,CO,682.0
375960,1,credit_card,24.07,OWN,54500.0,14000,SC,677.0
375961,0,debt_consolidation,18.02,MORTGAGE,100000.0,1000,AZ,672.0
375962,1,house,1.29,OWN,80000.0,40000,NY,777.0
375963,0,credit_card,359.69,MORTGAGE,134000.0,24000,IN,662.0
375964,0,debt_consolidation,16.5,RENT,52000.0,6500,OH,732.0
375965,1,house,34.49,RENT,62000.0,24000,FL,757.0
375966,0,credit_card,16.47,MORTGAGE,91000.0,12000,TX,682.0
375967,0,home_improvement,7.81,MORTGAGE,76500.0,28000,OH,687.0
375968,0,debt_consolidation,23.44,OWN,96000.0,35000,MD,782.0
375969,0,debt_consolidation,19.85,MORTGAGE,80000.0,20000,FL,672.0
375970,0,debt_consolidation,35.38,OWN,27000.0,14800,CT,682.0
375971,0,debt_consolidation,13.76,RENT,62000.0,5400,NY,712.0
375972,0,debt_consolidation,11.13,MORTGAGE,140000.0,32000,MA,687.0
375973,0,home_improvement,12.04,OWN,33000.0,9000,FL,702.0
375974,1,debt_consolidation,3.74,RENT,60000.0,35000,FL,712.0
375975,1,credit_card,34.15,MORTGAGE,624000.0,40000,FL,682.0
375976,0,debt_consolidation,29.68,RENT,30000.0,5750,CA,752.0
375977,0,credit_card,16.31,MORTGAGE,80000.0,14000,CA,697.0
375978,0,debt_consolidation,19.16,MORTGAGE,120000.0,18000,KY,752.0
375979,0,moving,13.37,RENT,35000.0,2400,FL,677.0
375980,1,major_purchase,6.83,RENT,36000.0,10000,NJ,687.0
375981,0,debt_consolidation,32.1,RENT,123000.0,24000,PA,742.0
375982,0,credit_card,4.57,RENT,52250.0,4800,OH,757.0
375983,1,other,25.84,MORTGAGE,188000.0,20000,NY,672.0
375984,0,credit_card,15.43,RENT,87500.0,25000,CA,762.0
375985,0,debt_consolidation,20.55,MORTGAGE,48000.0,8000,OH,707.0
375986,0,small_business,3.26,RENT,32000.0,36000,TX,777.0
375987,0,debt_consolidation,7.93,MORTGAGE,221000.0,10400,CA,687.0
375988,1,debt_consolidation,19.19,OWN,74000.0,3500,NV,677.0
375989,0,other,22.46,RENT,28000.0,7000,OH,692.0
375990,0,debt_consolidation,11.65,MORTGAGE,93000.0,7500,WI,817.0
375991,0,major_purchase,21.6,MORTGAGE,231006.0,30000,KY,737.0
375992,0,credit_card,25.14,RENT,60000.0,3600,CA,747.0
375993,0,debt_consolidation,30.54,OWN,112859.08,18000,AK,667.0
375994,0,credit_card,22.06,OWN,340000.0,18650,FL,682.0
375995,0,debt_consolidation,5.99,MORTGAGE,90000.0,21000,NY,662.0
375996,0,home_improvement,17.01,OWN,45000.0,10000,VT,687.0
375997,0,debt_consolidation,15.2,MORTGAGE,200000.0,40000,WA,792.0
375998,0,credit_card,14.67,MORTGAGE,39000.0,4000,KS,722.0
375999,0,debt_consolidation,10.9,MORTGAGE,200000.0,30000,IL,697.0
376000,1,debt_consolidation,24.75,MORTGAGE,130000.0,24000,MN,717.0
376001,0,debt_consolidation,29.91,MORTGAGE,90000.0,30000,PA,727.0
376002,0,debt_consolidation,9.76,MORTGAGE,58500.0,4800,CA,687.0
376003,0,medical,31.16,RENT,26000.0,5500,NJ,722.0
376004,0,other,6.99,MORTGAGE,58000.0,4000,KS,702.0
376005,1,debt_consolidation,13.68,MORTGAGE,53000.0,10000,GA,752.0
376006,0,debt_consolidation,34.29,OWN,28000.0,12000,IL,692.0
376007,1,vacation,0.38,RENT,80000.0,20400,OH,797.0
376008,0,debt_consolidation,19.72,OWN,35000.0,11200,SC,667.0
376009,1,house,12.31,RENT,59000.0,30000,NV,672.0
376010,0,small_business,13.88,MORTGAGE,76000.0,14500,WA,677.0
376011,1,credit_card,30.17,RENT,49000.0,30000,AZ,672.0
376012,0,credit_card,13.0,MORTGAGE,110000.0,14700,TX,662.0
376013,0,major_purchase,15.57,MORTGAGE,67000.0,13500,LA,702.0
376014,0,other,1.93,RENT,110000.0,12000,NJ,717.0
376015,0,other,7.37,RENT,48000.0,10000,CA,742.0
376016,0,other,7.94,MORTGAGE,92000.0,10000,FL,667.0
376017,1,debt_consolidation,31.18,MORTGAGE,108000.0,22500,TX,792.0
376018,0,credit_card,16.53,MORTGAGE,127000.0,11100,MI,737.0
376019,0,medical,15.28,RENT,45000.0,5250,OH,722.0
376020,1,credit_card,10.21,MORTGAGE,67000.0,16000,TX,707.0
376021,0,other,26.39,OWN,100000.0,6400,TX,672.0
376022,1,debt_consolidation,0.0,RENT,13000.0,8000,NH,807.0
376023,0,debt_consolidation,23.69,MORTGAGE,65000.0,25000,UT,717.0
376024,0,home_improvement,24.19,MORTGAGE,96000.0,8500,FL,667.0
376025,0,credit_card,13.43,MORTGAGE,90655.0,17000,WA,682.0
376026,1,debt_consolidation,3.78,RENT,89165.0,7000,NY,732.0
376027,0,debt_consolidation,32.32,RENT,45000.0,7000,MA,762.0
376028,0,moving,18.96,MORTGAGE,91000.0,10000,HI,722.0
376029,0,debt_consolidation,14.4,MORTGAGE,51000.0,10000,TX,692.0
376030,1,debt_consolidation,39.83,RENT,110000.0,15000,OH,672.0
376031,0,other,20.81,RENT,56000.0,4000,NC,697.0
376032,0,credit_card,25.27,MORTGAGE,62490.0,10000,SC,682.0
376033,0,home_improvement,28.88,MORTGAGE,76832.0,12725,MA,692.0
376034,0,debt_consolidation,19.99,MORTGAGE,85000.0,25000,AZ,692.0
376035,0,debt_consolidation,2.47,RENT,58240.0,8000,CA,697.0
376036,0,debt_consolidation,27.19,MORTGAGE,104000.0,16000,SC,792.0
376037,0,debt_consolidation,22.18,MORTGAGE,118000.0,16000,MS,662.0
376038,0,home_improvement,2.58,OWN,250000.0,40000,NJ,802.0
376039,0,credit_card,4.71,RENT,67500.0,14000,WI,722.0
376040,0,debt_consolidation,6.99,MORTGAGE,110000.0,20000,WA,687.0
376041,0,credit_card,31.91,RENT,42000.0,7200,PA,682.0
376042,0,debt_consolidation,16.57,RENT,57000.0,12000,TX,752.0
376043,1,home_improvement,13.86,OWN,76000.0,12000,IL,707.0
376044,0,credit_card,7.56,RENT,20000.0,12000,VA,682.0
376045,0,debt_consolidation,20.02,MORTGAGE,153000.0,30000,CA,682.0
376046,0,debt_consolidation,35.69,MORTGAGE,50500.0,6400,MD,682.0
376047,0,credit_card,18.04,RENT,71000.0,28000,ND,702.0
376048,0,debt_consolidation,20.71,MORTGAGE,100000.0,35000,FL,672.0
376049,0,credit_card,36.36,MORTGAGE,70000.0,11200,CO,767.0
376050,0,small_business,24.59,MORTGAGE,122000.0,28000,MD,707.0
376051,0,debt_consolidation,10.87,RENT,66000.0,11000,CA,712.0
376052,0,debt_consolidation,10.7,RENT,123000.0,10000,NY,677.0
376053,0,debt_consolidation,10.52,MORTGAGE,155000.0,35000,MI,812.0
376054,0,debt_consolidation,17.46,MORTGAGE,99000.0,19000,FL,677.0
376055,0,other,27.99,MORTGAGE,41000.0,2800,OH,772.0
376056,1,debt_consolidation,19.52,MORTGAGE,120000.0,28000,MI,687.0
376057,0,debt_consolidation,6.27,MORTGAGE,40000.0,6000,CO,707.0
376058,0,debt_consolidation,22.11,OWN,42000.0,7000,IL,682.0
376059,0,other,16.52,RENT,55000.0,1200,IL,692.0
376060,0,debt_consolidation,9.73,OWN,67000.0,13000,CO,772.0
376061,0,debt_consolidation,18.17,MORTGAGE,91000.0,25000,NY,667.0
376062,0,debt_consolidation,19.3,MORTGAGE,70000.0,16000,FL,717.0
376063,0,house,24.06,RENT,48320.0,20000,CT,772.0
376064,0,debt_consolidation,11.27,RENT,60000.0,14000,FL,712.0
376065,1,home_improvement,34.02,MORTGAGE,37100.0,12000,FL,707.0
376066,0,debt_consolidation,18.12,MORTGAGE,55000.0,7675,PA,662.0
376067,0,home_improvement,18.25,MORTGAGE,115000.0,12125,CA,792.0
376068,0,medical,6.14,MORTGAGE,165000.0,5600,MO,817.0
376069,0,credit_card,3.14,MORTGAGE,80000.0,8000,NM,687.0
376070,0,debt_consolidation,16.72,MORTGAGE,240000.0,25000,AR,687.0
376071,0,small_business,35.73,MORTGAGE,350000.0,7500,CT,672.0
376072,1,debt_consolidation,20.93,MORTGAGE,185000.0,35000,TX,697.0
376073,0,debt_consolidation,30.93,MORTGAGE,45000.0,30000,OH,767.0
376074,0,debt_consolidation,10.44,MORTGAGE,56400.0,10000,LA,687.0
376075,0,debt_consolidation,12.75,RENT,24000.0,4800,WI,722.0
376076,0,credit_card,5.24,MORTGAGE,88000.0,15000,MS,737.0
376077,0,credit_card,4.54,OWN,40000.0,15000,TX,762.0
376078,1,debt_consolidation,21.11,MORTGAGE,85000.0,29100,MI,742.0
376079,0,credit_card,13.49,OWN,100000.0,25000,DC,687.0
376080,0,home_improvement,21.04,MORTGAGE,185000.0,34675,TX,732.0
376081,0,debt_consolidation,31.15,OWN,44000.0,20000,NH,662.0
376082,0,credit_card,5.58,RENT,23000.0,3000,CA,682.0
376083,0,debt_consolidation,26.99,MORTGAGE,100000.0,18000,TN,692.0
376084,0,debt_consolidation,33.74,MORTGAGE,120000.0,30000,FL,667.0
376085,0,credit_card,11.15,MORTGAGE,31000.0,7000,CT,782.0
376086,0,credit_card,37.8,RENT,46776.0,22050,OH,692.0
376087,1,debt_consolidation,66.61,MORTGAGE,136000.0,15600,OH,707.0
376088,0,debt_consolidation,23.99,MORTGAGE,139000.0,35000,NJ,737.0
376089,1,debt_consolidation,12.72,RENT,45000.0,20000,AL,722.0
376090,0,debt_consolidation,18.95,MORTGAGE,116000.0,29800,VT,702.0
376091,1,car,1.82,MORTGAGE,33000.0,10000,VA,772.0
376092,0,debt_consolidation,16.94,MORTGAGE,75000.0,30000,TX,752.0
376093,0,debt_consolidation,47.07,MORTGAGE,95520.0,9600,KS,727.0
376094,0,debt_consolidation,12.8,RENT,83000.0,12000,NJ,772.0
376095,0,credit_card,33.68,MORTGAGE,84000.0,5350,NY,707.0
376096,0,debt_consolidation,11.74,RENT,70000.0,12000,IL,757.0
376097,0,debt_consolidation,22.63,RENT,140000.0,20000,NY,667.0
376098,1,medical,37.11,MORTGAGE,80000.0,6000,IL,712.0
376099,0,vacation,14.31,OWN,90000.0,1200,NY,662.0
376100,0,debt_consolidation,13.95,RENT,42000.0,6000,NY,672.0
376101,1,debt_consolidation,11.45,MORTGAGE,100000.0,22000,MI,742.0
376102,0,debt_consolidation,22.9,MORTGAGE,88000.0,30000,VA,667.0
376103,0,debt_consolidation,20.46,RENT,77000.0,22700,AK,692.0
376104,0,debt_consolidation,16.08,MORTGAGE,101000.0,35000,IL,757.0
376105,1,credit_card,17.09,RENT,38000.0,10000,WI,682.0
376106,0,debt_consolidation,48.26,MORTGAGE,125500.0,3000,UT,667.0
376107,1,debt_consolidation,18.32,MORTGAGE,60000.0,10000,NE,697.0
376108,0,debt_consolidation,18.61,OWN,71115.0,8000,KS,742.0
376109,1,debt_consolidation,6.02,RENT,65000.0,20000,TX,672.0
376110,1,home_improvement,1.84,OWN,49000.0,25000,TX,722.0
376111,0,other,21.73,OWN,85400.0,3000,MI,667.0
376112,0,credit_card,17.63,MORTGAGE,77000.0,7500,KY,662.0
376113,0,debt_consolidation,8.39,OWN,180000.0,30000,NY,667.0
376114,0,credit_card,21.36,OWN,46800.0,19000,FL,722.0
376115,1,debt_consolidation,1.81,OWN,120000.0,35000,GA,697.0
376116,0,credit_card,5.71,RENT,135000.0,32000,NY,667.0
376117,0,debt_consolidation,1.92,MORTGAGE,69250.0,6850,UT,817.0
376118,0,debt_consolidation,2.36,RENT,46232.0,3000,NY,757.0
376119,0,credit_card,10.99,MORTGAGE,136000.0,32000,MO,702.0
376120,0,debt_consolidation,0.73,RENT,130000.0,3000,IL,782.0
376121,0,credit_card,35.17,RENT,50000.0,10800,VA,667.0
376122,0,debt_consolidation,17.11,OWN,39000.0,7000,CA,802.0
376123,0,debt_consolidation,18.16,MORTGAGE,60000.0,13000,MI,692.0
376124,0,renewable_energy,18.0,MORTGAGE,100000.0,2400,WA,687.0
376125,0,major_purchase,12.27,MORTGAGE,140000.0,5000,NY,672.0
376126,0,debt_consolidation,8.28,MORTGAGE,215000.0,10500,NY,672.0
376127,1,credit_card,14.01,RENT,40000.0,15000,IL,682.0
376128,0,debt_consolidation,37.84,RENT,30000.0,5000,MD,682.0
376129,0,home_improvement,8.37,MORTGAGE,85000.0,3200,TX,732.0
376130,0,debt_consolidation,11.91,OWN,66000.0,6000,MI,722.0
376131,1,credit_card,24.97,OWN,20000.0,2800,PA,697.0
376132,1,debt_consolidation,22.04,MORTGAGE,61200.0,4800,AZ,702.0
376133,0,home_improvement,21.24,MORTGAGE,88800.0,10000,TX,662.0
376134,0,debt_consolidation,22.98,MORTGAGE,60000.0,13000,UT,697.0
376135,1,credit_card,19.96,RENT,30000.0,14400,CA,687.0
376136,0,debt_consolidation,22.97,RENT,93000.0,17000,NY,757.0
376137,0,debt_consolidation,34.56,RENT,40000.0,11000,NJ,717.0
376138,0,debt_consolidation,19.97,OWN,160000.0,22000,OK,807.0
376139,0,credit_card,23.52,RENT,33768.0,10000,FL,667.0
376140,0,moving,16.83,MORTGAGE,78000.0,20000,NJ,692.0
376141,0,debt_consolidation,33.16,RENT,58700.0,15000,KS,712.0
376142,0,credit_card,12.6,RENT,12000.0,4200,NJ,667.0
376143,0,debt_consolidation,14.74,MORTGAGE,29000.0,8000,GA,737.0
376144,0,other,28.45,MORTGAGE,61000.0,11050,WA,702.0
376145,0,debt_consolidation,8.4,MORTGAGE,62594.04,30000,AL,747.0
376146,0,credit_card,6.52,RENT,44000.0,5000,AR,722.0
376147,1,debt_consolidation,11.04,RENT,75000.0,17000,NJ,712.0
376148,0,debt_consolidation,9.1,MORTGAGE,150000.0,15000,NC,752.0
376149,0,debt_consolidation,19.96,MORTGAGE,63000.0,10000,NC,687.0
376150,0,debt_consolidation,29.35,OWN,48000.0,12000,TX,792.0
376151,0,debt_consolidation,31.21,MORTGAGE,146500.0,32000,WA,672.0
376152,0,debt_consolidation,15.24,RENT,120000.0,27000,CA,692.0
376153,0,debt_consolidation,20.36,RENT,55000.0,22000,SC,742.0
376154,0,credit_card,20.03,RENT,38000.0,8000,OH,672.0
376155,0,debt_consolidation,11.57,RENT,98500.0,30000,CA,672.0
376156,0,debt_consolidation,22.58,RENT,60000.0,15500,AR,662.0
376157,0,debt_consolidation,21.42,RENT,39000.0,6300,CA,672.0
376158,0,other,4.4,RENT,88000.0,30000,TX,702.0
376159,0,debt_consolidation,11.28,RENT,50000.0,20800,NV,682.0
376160,0,debt_consolidation,18.0,OWN,46000.0,10000,UT,762.0
376161,1,credit_card,48.04,MORTGAGE,85000.0,23800,KY,737.0
376162,0,debt_consolidation,26.4,RENT,130000.0,18000,CA,752.0
376163,0,car,10.25,RENT,70000.0,15000,CA,697.0
376164,0,medical,9.77,MORTGAGE,180000.0,15100,MO,717.0
376165,1,house,16.98,MORTGAGE,83000.0,35000,FL,747.0
376166,0,credit_card,15.18,RENT,40000.0,10000,NH,687.0
376167,0,debt_consolidation,18.84,OWN,90000.0,40000,CA,727.0
376168,0,credit_card,18.24,RENT,75000.0,16000,MI,667.0
376169,0,debt_consolidation,15.17,MORTGAGE,130000.0,13000,WA,712.0
376170,0,debt_consolidation,33.98,MORTGAGE,79000.0,8500,IL,687.0
376171,0,debt_consolidation,3.53,MORTGAGE,100000.0,40000,CA,722.0
376172,1,debt_consolidation,22.2,MORTGAGE,70000.0,21000,MO,667.0
376173,0,major_purchase,10.24,MORTGAGE,120000.0,6000,CA,807.0
376174,0,credit_card,19.37,RENT,58920.0,15000,OR,737.0
376175,0,home_improvement,11.58,MORTGAGE,130000.0,14000,CA,682.0
376176,0,debt_consolidation,20.95,RENT,35000.0,7000,SD,752.0
376177,0,debt_consolidation,9.29,RENT,57000.0,15000,WA,717.0
376178,0,debt_consolidation,25.87,RENT,27600.0,3500,OR,667.0
376179,0,debt_consolidation,15.36,OWN,50229.0,21775,FL,667.0
376180,0,credit_card,37.79,MORTGAGE,245000.0,8000,LA,727.0
376181,0,credit_card,9.25,RENT,27121.0,5000,KY,682.0
376182,0,debt_consolidation,7.38,RENT,85000.0,6500,WA,782.0
376183,0,debt_consolidation,18.93,RENT,93000.0,20000,IL,672.0
376184,0,vacation,4.16,RENT,56000.0,2100,CA,677.0
376185,1,debt_consolidation,55.52,MORTGAGE,172600.0,36000,KS,692.0
376186,0,debt_consolidation,18.11,RENT,45000.0,5000,TX,697.0
376187,1,debt_consolidation,24.37,MORTGAGE,42161.0,3600,NE,667.0
376188,0,credit_card,15.13,RENT,77400.0,17500,CT,737.0
376189,0,credit_card,28.18,MORTGAGE,75000.0,7000,CA,677.0
376190,0,other,22.87,RENT,62080.0,7000,CA,702.0
376191,0,debt_consolidation,7.26,RENT,55000.0,8000,NY,682.0
376192,1,other,0.76,RENT,39432.0,10000,MN,672.0
376193,0,debt_consolidation,9.41,MORTGAGE,150000.0,33475,WI,777.0
376194,0,other,9.14,MORTGAGE,105000.0,5000,WA,792.0
376195,0,debt_consolidation,12.5,MORTGAGE,60000.0,7200,OR,682.0
376196,0,home_improvement,11.52,MORTGAGE,116000.0,6000,MD,682.0
376197,0,debt_consolidation,18.73,RENT,45000.0,6000,CA,672.0
376198,0,debt_consolidation,9.91,MORTGAGE,99000.0,15700,GA,662.0
376199,0,other,14.63,MORTGAGE,67000.0,10000,VA,677.0
376200,0,debt_consolidation,7.11,MORTGAGE,52000.0,30000,LA,687.0
376201,0,other,11.08,MORTGAGE,134038.0,36000,WA,662.0
376202,0,credit_card,26.14,MORTGAGE,92000.0,35000,AZ,692.0
376203,1,debt_consolidation,59.83,MORTGAGE,75000.0,10000,AL,722.0
376204,0,debt_consolidation,18.66,MORTGAGE,107000.0,20000,AZ,682.0
376205,0,debt_consolidation,14.37,RENT,45000.0,10000,ME,702.0
376206,0,debt_consolidation,25.88,MORTGAGE,89769.0,16000,MI,662.0
376207,0,other,11.42,RENT,52000.0,8000,VA,677.0
376208,0,other,11.7,MORTGAGE,103000.0,6000,TX,737.0
376209,1,credit_card,9.1,RENT,250000.0,40000,CT,702.0
376210,0,debt_consolidation,10.09,MORTGAGE,91800.0,12000,TX,717.0
376211,0,debt_consolidation,10.83,MORTGAGE,40000.0,1800,NC,757.0
376212,1,other,10.53,MORTGAGE,70000.0,35000,NC,672.0
376213,1,other,9.27,MORTGAGE,138000.0,6500,CA,797.0
376214,0,other,5.4,RENT,108435.0,11000,CA,732.0
376215,0,debt_consolidation,27.39,RENT,159200.0,30000,CA,702.0
376216,0,debt_consolidation,26.19,MORTGAGE,180000.0,38000,OK,737.0
376217,0,debt_consolidation,26.59,MORTGAGE,64980.0,4000,AZ,667.0
376218,0,credit_card,24.0,MORTGAGE,51000.0,9600,IN,717.0
376219,0,home_improvement,1.33,OWN,85000.0,20000,OH,672.0
376220,0,debt_consolidation,20.55,MORTGAGE,150000.0,25000,CO,682.0
376221,0,debt_consolidation,36.03,OWN,90400.0,25000,NV,737.0
376222,0,debt_consolidation,28.44,MORTGAGE,148000.0,25000,AZ,722.0
376223,0,other,9.19,OWN,20000.0,6000,NC,682.0
376224,0,small_business,24.96,RENT,130000.0,20000,NJ,722.0
376225,0,debt_consolidation,22.25,MORTGAGE,85000.0,35000,SC,707.0
376226,0,home_improvement,6.76,RENT,65000.0,20000,KS,692.0
376227,0,debt_consolidation,5.62,RENT,35000.0,32000,WI,672.0
376228,0,credit_card,7.01,MORTGAGE,83000.0,12000,TX,672.0
376229,1,debt_consolidation,23.75,RENT,48000.0,18000,TX,672.0
376230,0,other,22.77,RENT,117000.0,4300,NV,822.0
376231,0,home_improvement,14.21,OWN,114000.0,40000,TX,817.0
376232,0,vacation,21.08,MORTGAGE,122000.0,4000,TX,682.0
376233,0,car,5.82,RENT,40000.0,5000,FL,692.0
376234,0,credit_card,21.37,RENT,36000.0,10000,IL,757.0
376235,0,debt_consolidation,9.44,MORTGAGE,100000.0,10000,CA,727.0
376236,0,debt_consolidation,14.56,MORTGAGE,140000.0,4000,IL,752.0
376237,0,major_purchase,11.38,OWN,222857.0,3600,AR,667.0
376238,0,credit_card,25.75,MORTGAGE,98000.0,12500,OH,727.0
376239,0,debt_consolidation,11.19,MORTGAGE,152000.0,6000,CA,677.0
376240,0,other,9.44,RENT,75000.0,20000,NY,672.0
376241,0,vacation,16.36,MORTGAGE,165000.0,5000,CA,717.0
376242,0,debt_consolidation,35.52,OWN,45000.0,10000,TN,687.0
376243,0,house,12.38,MORTGAGE,72000.0,16000,KY,792.0
376244,0,debt_consolidation,30.22,MORTGAGE,72000.0,16000,MN,692.0
376245,0,debt_consolidation,29.05,MORTGAGE,85000.0,8400,WI,687.0
376246,0,credit_card,21.73,MORTGAGE,56000.0,15000,NY,737.0
376247,0,debt_consolidation,24.36,MORTGAGE,40000.0,10000,AZ,682.0
376248,0,credit_card,4.54,RENT,82688.0,11000,TX,712.0
376249,0,debt_consolidation,18.27,MORTGAGE,85000.0,24000,OH,662.0
376250,0,debt_consolidation,30.35,MORTGAGE,110000.0,15000,WA,677.0
376251,0,debt_consolidation,19.59,RENT,28000.0,3500,CA,782.0
376252,0,debt_consolidation,13.99,OWN,50000.0,3600,CA,787.0
376253,0,major_purchase,8.22,MORTGAGE,34000.0,12000,NC,667.0
376254,0,debt_consolidation,19.34,RENT,43000.0,16000,FL,672.0
376255,1,debt_consolidation,27.62,RENT,75000.0,28000,MN,717.0
376256,1,house,10.77,RENT,40000.0,10000,FL,737.0
376257,0,debt_consolidation,27.26,MORTGAGE,115000.0,14000,CO,742.0
376258,0,credit_card,21.55,RENT,44000.0,10000,CA,737.0
376259,1,other,22.0,RENT,70928.12,10000,IN,697.0
376260,1,debt_consolidation,41.19,MORTGAGE,134000.0,40000,MN,747.0
376261,0,debt_consolidation,27.28,RENT,56000.0,22400,OH,677.0
376262,1,debt_consolidation,36.26,RENT,62000.0,24000,PA,682.0
376263,0,debt_consolidation,34.8,MORTGAGE,30000.0,13825,IN,772.0
376264,0,debt_consolidation,16.68,RENT,80000.0,6000,NY,662.0
376265,0,major_purchase,31.39,RENT,90000.0,8400,GA,702.0
376266,0,other,8.64,RENT,40000.0,3000,PA,662.0
376267,1,credit_card,18.69,RENT,42000.0,12000,NC,687.0
376268,0,other,12.89,OWN,90000.0,15000,FL,707.0
376269,0,major_purchase,5.37,MORTGAGE,235000.0,6000,RI,677.0
376270,0,debt_consolidation,4.62,MORTGAGE,65000.0,20000,CA,667.0
376271,0,credit_card,36.34,RENT,53892.0,20000,CA,682.0
376272,0,home_improvement,6.06,MORTGAGE,113000.0,20000,MO,712.0
376273,1,debt_consolidation,14.85,MORTGAGE,85000.0,16000,GA,672.0
376274,0,other,13.75,MORTGAGE,54308.0,6000,WA,672.0
376275,0,house,12.21,OWN,86000.0,12000,CT,727.0
376276,1,home_improvement,4.66,MORTGAGE,200000.0,40000,IL,842.0
376277,0,credit_card,8.53,OWN,50000.0,10000,NJ,677.0
376278,0,other,19.98,RENT,75000.0,18000,AZ,707.0
376279,0,credit_card,20.75,MORTGAGE,72000.0,28000,CO,707.0
376280,0,home_improvement,11.38,MORTGAGE,95000.0,36000,NV,682.0
376281,0,house,18.85,MORTGAGE,55000.0,6000,CA,667.0
376282,1,debt_consolidation,11.62,RENT,99000.0,8000,WI,677.0
376283,1,debt_consolidation,19.3,RENT,96000.0,28000,CA,702.0
